long,lat,red,green,blue
33.325,-3.768699999999999,105,61,49
33.35,-3.768699999999999,113,103,100
33.375,-3.768699999999999,114,101,99
33.4,-3.768699999999999,116,102,100
33.425,-3.768699999999999,115,102,100
33.45,-3.768699999999999,114,104,101
33.475,-3.768699999999999,115,105,101
33.5,-3.768699999999999,117,105,102
33.525,-3.768699999999999,117,104,102
33.55,-3.768699999999999,114,108,103
33.575,-3.768699999999999,116,107,103
33.6,-3.768699999999999,121,103,103
33.625,-3.768699999999999,122,104,104
33.65,-3.768699999999999,120,104,103
33.675,-3.768699999999999,121,103,103
33.7,-3.768699999999999,121,103,103
33.725,-3.768699999999999,121,104,103
33.75,-3.768699999999999,119,103,102
33.775,-3.768699999999999,114,53,45
33.8,-3.768699999999999,120,103,102
33.825,-3.768699999999999,115,50,45
33.85,-3.768699999999999,118,103,101
33.875,-3.768699999999999,110,53,43
33.9,-3.768699999999999,118,104,102
33.925,-3.768699999999999,118,104,102
33.95,-3.768699999999999,109,51,41
33.975,-3.768699999999999,111,51,42
34,-3.768699999999999,118,103,102
34.025,-3.768699999999999,114,44,40
34.05,-3.768699999999999,118,100,100
34.075,-3.768699999999999,114,42,38
34.1,-3.768699999999999,115,101,99
34.125,-3.768699999999999,113,102,99
34.15,-3.768699999999999,111,102,98
34.175,-3.768699999999999,48,39,35
34.2,-3.768699999999999,111,99,97
34.225,-3.768699999999999,48,36,34
34.25,-3.768699999999999,110,98,96
34.275,-3.768699999999999,108,98,95
34.3,-3.768699999999999,107,98,95
34.325,-3.768699999999999,43,34,31
34.35,-3.768699999999999,103,98,93
34.375,-3.768699999999999,36,38,29
34.4,-3.768699999999999,96,103,92
31.225,-3.7311999999999994,40,26,42
31.25,-3.7311999999999994,50,32,34
31.275,-3.7311999999999994,60,22,23
31.3,-3.7311999999999994,58,29,29
31.325,-3.7311999999999994,56,32,32
31.35,-3.7311999999999994,57,32,32
31.375,-3.7311999999999994,59,33,33
31.4,-3.7311999999999994,61,31,31
31.425,-3.7311999999999994,64,31,31
31.45,-3.7311999999999994,68,28,28
31.475,-3.7311999999999994,72,27,27
31.5,-3.7311999999999994,73,25,26
31.525,-3.7311999999999994,78,22,24
31.55,-3.7311999999999994,77,22,25
31.575,-3.7311999999999994,70,34,36
31.625,-3.7311999999999994,55,52,53
31.65,-3.7311999999999994,56,53,54
31.675,-3.7311999999999994,59,50,51
31.7,-3.7311999999999994,64,48,49
31.725,-3.7311999999999994,63,50,51
31.75,-3.7311999999999994,65,51,52
31.775,-3.7311999999999994,66,52,52
31.8,-3.7311999999999994,65,54,55
31.825,-3.7311999999999994,65,56,57
31.85,-3.7311999999999994,62,57,60
31.875,-3.7311999999999994,63,60,64
31.9,-3.7311999999999994,64,61,63
31.925,-3.7311999999999994,67,62,63
31.95,-3.7311999999999994,64,60,68
31.975,-3.7311999999999994,57,53,77
32,-3.7311999999999994,47,44,87
32.025,-3.7311999999999994,17,16,120
32.05,-3.7311999999999994,5,5,134
32.075,-3.7311999999999994,2,1,139
32.1,-3.7311999999999994,0,0,143
32.125,-3.7311999999999994,0,0,145
32.15,-3.7311999999999994,6,5,141
32.175,-3.7311999999999994,37,19,79
32.2,-3.7311999999999994,59,53,92
32.225,-3.7311999999999994,23,22,126
32.25,-3.7311999999999994,12,11,143
32.275,-3.7311999999999994,24,22,132
32.3,-3.7311999999999994,59,54,97
32.325,-3.7311999999999994,81,74,77
32.35,-3.7311999999999994,84,77,76
32.375,-3.7311999999999994,83,74,79
32.4,-3.7311999999999994,87,77,77
32.425,-3.7311999999999994,84,78,80
32.45,-3.7311999999999994,81,73,85
32.475,-3.7311999999999994,86,76,83
32.5,-3.7311999999999994,88,79,82
32.525,-3.7311999999999994,92,82,82
32.55,-3.7311999999999994,91,83,82
32.575,-3.7311999999999994,92,83,82
32.6,-3.7311999999999994,92,85,83
32.625,-3.7311999999999994,93,86,84
32.65,-3.7311999999999994,95,85,84
32.675,-3.7311999999999994,98,86,86
32.7,-3.7311999999999994,97,86,86
32.725,-3.7311999999999994,97,86,86
32.75,-3.7311999999999994,99,87,87
32.775,-3.7311999999999994,99,86,86
32.8,-3.7311999999999994,100,88,88
32.825,-3.7311999999999994,102,89,89
32.85,-3.7311999999999994,102,89,89
32.875,-3.7311999999999994,102,90,89
32.9,-3.7311999999999994,104,91,91
32.925,-3.7311999999999994,105,92,92
32.95,-3.7311999999999994,105,93,92
32.975,-3.7311999999999994,104,96,93
33,-3.7311999999999994,107,93,93
33.025,-3.7311999999999994,108,95,94
33.05,-3.7311999999999994,108,95,94
33.075,-3.7311999999999994,109,95,94
33.1,-3.7311999999999994,110,95,95
33.125,-3.7311999999999994,109,96,95
33.15,-3.7311999999999994,110,98,96
33.175,-3.7311999999999994,111,98,97
33.2,-3.7311999999999994,111,97,96
33.225,-3.7311999999999994,111,98,97
33.25,-3.7311999999999994,111,102,98
33.275,-3.7311999999999994,108,103,97
33.3,-3.7311999999999994,112,101,98
33.325,-3.7311999999999994,112,102,99
33.35,-3.7311999999999994,112,103,99
33.375,-3.7311999999999994,114,103,100
33.4,-3.7311999999999994,114,104,101
33.425,-3.7311999999999994,114,103,100
33.45,-3.7311999999999994,115,104,100
33.475,-3.7311999999999994,115,105,102
33.5,-3.7311999999999994,116,104,102
33.525,-3.7311999999999994,116,105,102
33.55,-3.7311999999999994,114,108,102
33.575,-3.7311999999999994,117,106,102
33.6,-3.7311999999999994,120,104,103
33.625,-3.7311999999999994,120,102,102
33.65,-3.7311999999999994,120,104,103
33.675,-3.7311999999999994,120,104,103
33.7,-3.7311999999999994,121,103,103
33.725,-3.7311999999999994,121,103,102
33.75,-3.7311999999999994,121,103,102
33.775,-3.7311999999999994,119,105,103
33.8,-3.7311999999999994,115,51,44
33.825,-3.7311999999999994,115,50,45
33.85,-3.7311999999999994,118,103,101
33.875,-3.7311999999999994,112,52,43
33.9,-3.7311999999999994,110,54,43
33.925,-3.7311999999999994,58,44,42
33.95,-3.7311999999999994,110,52,41
33.975,-3.7311999999999994,118,104,102
34,-3.7311999999999994,119,103,102
34.025,-3.7311999999999994,117,102,101
34.05,-3.7311999999999994,118,102,101
34.075,-3.7311999999999994,116,103,101
34.1,-3.7311999999999994,114,103,100
34.125,-3.7311999999999994,113,103,99
34.15,-3.7311999999999994,113,102,99
34.175,-3.7311999999999994,110,102,97
34.2,-3.7311999999999994,48,38,35
34.225,-3.7311999999999994,113,97,96
34.25,-3.7311999999999994,50,33,33
34.275,-3.7311999999999994,48,33,32
34.3,-3.7311999999999994,107,99,95
34.325,-3.7311999999999994,44,34,31
34.35,-3.7311999999999994,108,96,94
34.375,-3.7311999999999994,105,96,93
34.4,-3.7311999999999994,102,98,93
34.425,-3.7311999999999994,94,105,92
34.475,-3.7311999999999994,100,97,91
34.5,-3.7311999999999994,100,95,90
31.225,-3.6936999999999998,36,26,46
31.25,-3.6936999999999998,56,25,27
31.275,-3.6936999999999998,66,16,18
31.3,-3.6936999999999998,53,29,30
31.325,-3.6936999999999998,55,33,33
31.35,-3.6936999999999998,64,24,24
31.375,-3.6936999999999998,60,31,31
31.4,-3.6936999999999998,66,25,26
31.425,-3.6936999999999998,72,23,23
31.45,-3.6936999999999998,78,19,19
31.475,-3.6936999999999998,81,16,16
31.5,-3.6936999999999998,78,21,21
31.525,-3.6936999999999998,79,22,22
31.55,-3.6936999999999998,76,27,27
31.6,-3.6936999999999998,56,51,51
31.625,-3.6936999999999998,57,51,51
31.65,-3.6936999999999998,59,50,50
31.675,-3.6936999999999998,62,49,49
31.7,-3.6936999999999998,69,45,45
31.725,-3.6936999999999998,67,49,49
31.75,-3.6936999999999998,64,53,53
31.775,-3.6936999999999998,65,52,52
31.8,-3.6936999999999998,64,56,56
31.825,-3.6936999999999998,66,55,55
31.85,-3.6936999999999998,63,56,59
31.875,-3.6936999999999998,62,58,62
31.9,-3.6936999999999998,65,58,61
31.925,-3.6936999999999998,67,62,62
31.95,-3.6936999999999998,68,63,63
31.975,-3.6936999999999998,67,62,65
32,-3.6936999999999998,60,55,75
32.025,-3.6936999999999998,48,44,90
32.05,-3.6936999999999998,31,28,108
32.075,-3.6936999999999998,13,12,130
32.1,-3.6936999999999998,4,4,139
32.125,-3.6936999999999998,1,1,144
32.15,-3.6936999999999998,0,0,147
32.175,-3.6936999999999998,14,13,134
32.2,-3.6936999999999998,45,41,105
32.225,-3.6936999999999998,24,22,128
32.25,-3.6936999999999998,13,7,106
32.275,-3.6936999999999998,28,25,126
32.3,-3.6936999999999998,57,31,64
32.325,-3.6936999999999998,79,72,80
32.35,-3.6936999999999998,84,77,76
32.375,-3.6936999999999998,86,77,77
32.4,-3.6936999999999998,87,77,77
32.425,-3.6936999999999998,86,79,78
32.45,-3.6936999999999998,87,77,78
32.475,-3.6936999999999998,88,78,79
32.5,-3.6936999999999998,89,80,80
32.525,-3.6936999999999998,91,82,81
32.55,-3.6936999999999998,91,82,81
32.575,-3.6936999999999998,93,83,82
32.6,-3.6936999999999998,94,84,83
32.625,-3.6936999999999998,93,85,83
32.65,-3.6936999999999998,93,85,83
32.675,-3.6936999999999998,95,84,83
32.7,-3.6936999999999998,98,86,86
32.725,-3.6936999999999998,98,87,87
32.75,-3.6936999999999998,97,87,86
32.775,-3.6936999999999998,100,87,87
32.8,-3.6936999999999998,100,87,87
32.825,-3.6936999999999998,101,89,89
32.85,-3.6936999999999998,101,88,88
32.875,-3.6936999999999998,102,88,88
32.9,-3.6936999999999998,104,91,91
32.925,-3.6936999999999998,104,90,90
32.95,-3.6936999999999998,106,92,92
32.975,-3.6936999999999998,106,91,91
33,-3.6936999999999998,107,92,92
33.025,-3.6936999999999998,106,93,92
33.05,-3.6936999999999998,107,94,93
33.075,-3.6936999999999998,109,95,94
33.1,-3.6936999999999998,109,93,93
33.125,-3.6936999999999998,110,96,95
33.15,-3.6936999999999998,109,95,94
33.175,-3.6936999999999998,112,97,96
33.2,-3.6936999999999998,111,97,96
33.225,-3.6936999999999998,112,97,96
33.25,-3.6936999999999998,111,99,97
33.275,-3.6936999999999998,110,102,97
33.3,-3.6936999999999998,114,101,99
33.325,-3.6936999999999998,114,100,98
33.35,-3.6936999999999998,113,102,99
33.375,-3.6936999999999998,113,103,99
33.4,-3.6936999999999998,114,103,100
33.425,-3.6936999999999998,106,60,49
33.45,-3.6936999999999998,116,103,101
33.475,-3.6936999999999998,116,104,101
33.5,-3.6936999999999998,116,105,101
33.525,-3.6936999999999998,115,105,101
33.55,-3.6936999999999998,115,106,102
33.575,-3.6936999999999998,117,104,101
33.6,-3.6936999999999998,118,106,103
33.625,-3.6936999999999998,121,104,103
33.65,-3.6936999999999998,121,103,102
33.675,-3.6936999999999998,120,103,102
33.7,-3.6936999999999998,121,104,103
33.725,-3.6936999999999998,121,104,103
33.75,-3.6936999999999998,120,105,103
33.775,-3.6936999999999998,121,104,103
33.8,-3.6936999999999998,121,104,103
33.825,-3.6936999999999998,121,102,102
33.85,-3.6936999999999998,121,103,102
33.875,-3.6936999999999998,118,105,102
33.9,-3.6936999999999998,118,46,43
33.925,-3.6936999999999998,113,49,42
33.95,-3.6936999999999998,107,54,41
33.975,-3.6936999999999998,117,104,101
34,-3.6936999999999998,113,49,41
34.025,-3.6936999999999998,113,47,40
34.05,-3.6936999999999998,112,47,40
34.075,-3.6936999999999998,110,48,39
34.1,-3.6936999999999998,107,49,38
34.125,-3.6936999999999998,115,101,99
34.15,-3.6936999999999998,114,101,99
34.175,-3.6936999999999998,49,40,36
34.2,-3.6936999999999998,52,35,35
34.225,-3.6936999999999998,51,34,34
34.25,-3.6936999999999998,48,37,34
34.275,-3.6936999999999998,43,39,33
34.3,-3.6936999999999998,48,33,32
34.325,-3.6936999999999998,47,32,31
34.35,-3.6936999999999998,38,39,31
34.375,-3.6936999999999998,101,102,93
34.4,-3.6936999999999998,104,97,93
34.5,-3.6936999999999998,99,97,91
34.525,-3.6936999999999998,97,98,90
31.15,-3.6562,31,26,43
31.3,-3.6562,61,22,23
31.325,-3.6562,63,24,24
31.35,-3.6562,75,13,13
31.375,-3.6562,70,21,21
31.4,-3.6562,69,21,21
31.425,-3.6562,74,19,19
31.45,-3.6562,82,13,13
31.475,-3.6562,82,14,14
31.5,-3.6562,77,20,20
31.525,-3.6562,79,21,21
31.55,-3.6562,70,31,31
31.575,-3.6562,62,43,43
31.6,-3.6562,55,49,49
31.625,-3.6562,60,46,46
31.65,-3.6562,62,46,46
31.675,-3.6562,64,46,46
31.7,-3.6562,63,49,49
31.725,-3.6562,64,50,50
31.75,-3.6562,66,51,51
31.775,-3.6562,68,51,51
31.8,-3.6562,64,55,55
31.825,-3.6562,68,52,52
31.85,-3.6562,66,55,56
31.875,-3.6562,63,58,59
31.9,-3.6562,67,59,60
31.925,-3.6562,68,60,60
31.95,-3.6562,67,62,62
31.975,-3.6562,69,64,64
32,-3.6562,68,63,66
32.025,-3.6562,65,59,70
32.05,-3.6562,56,50,83
32.075,-3.6562,43,39,95
32.1,-3.6562,24,21,119
32.125,-3.6562,16,14,127
32.15,-3.6562,16,14,129
32.175,-3.6562,23,21,124
32.2,-3.6562,45,40,104
32.225,-3.6562,56,50,95
32.25,-3.6562,42,38,111
32.275,-3.6562,47,42,108
32.3,-3.6562,67,60,89
32.325,-3.6562,83,73,74
32.35,-3.6562,84,76,76
32.375,-3.6562,84,77,76
32.4,-3.6562,86,77,76
32.425,-3.6562,88,77,77
32.45,-3.6562,89,78,78
32.475,-3.6562,89,79,79
32.5,-3.6562,90,79,79
32.525,-3.6562,90,80,80
32.55,-3.6562,91,81,80
32.575,-3.6562,92,83,82
32.6,-3.6562,92,84,82
32.625,-3.6562,92,85,82
32.65,-3.6562,93,85,83
32.675,-3.6562,96,85,84
32.7,-3.6562,97,86,85
32.725,-3.6562,97,85,85
32.75,-3.6562,98,86,86
32.775,-3.6562,100,87,86
32.8,-3.6562,100,88,88
32.825,-3.6562,101,88,87
32.85,-3.6562,101,88,88
32.875,-3.6562,103,89,89
32.9,-3.6562,104,90,90
32.925,-3.6562,105,89,89
32.95,-3.6562,105,90,90
32.975,-3.6562,106,93,92
33,-3.6562,107,91,91
33.025,-3.6562,108,91,91
33.05,-3.6562,106,95,93
33.075,-3.6562,108,95,93
33.1,-3.6562,111,94,94
33.125,-3.6562,109,96,94
33.15,-3.6562,109,97,95
33.175,-3.6562,111,98,96
33.2,-3.6562,111,98,96
33.225,-3.6562,111,98,96
33.25,-3.6562,111,100,96
33.275,-3.6562,113,99,97
33.3,-3.6562,115,99,98
33.325,-3.6562,113,100,97
33.35,-3.6562,113,104,99
33.375,-3.6562,112,104,99
33.4,-3.6562,115,102,99
33.425,-3.6562,115,102,99
33.45,-3.6562,113,105,100
33.475,-3.6562,114,104,99
33.5,-3.6562,104,64,48
33.525,-3.6562,103,66,48
33.55,-3.6562,116,105,102
33.575,-3.6562,118,104,101
33.6,-3.6562,117,105,101
33.625,-3.6562,120,107,104
33.65,-3.6562,121,104,102
33.675,-3.6562,122,104,103
33.7,-3.6562,121,104,103
33.725,-3.6562,121,104,103
33.75,-3.6562,121,104,103
33.775,-3.6562,114,53,45
33.8,-3.6562,114,52,44
33.825,-3.6562,122,103,103
33.85,-3.6562,121,103,102
33.875,-3.6562,116,108,102
33.9,-3.6562,119,105,102
33.925,-3.6562,120,104,102
33.95,-3.6562,119,103,101
33.975,-3.6562,110,52,41
34,-3.6562,120,103,102
34.025,-3.6562,119,103,102
34.05,-3.6562,119,103,102
34.075,-3.6562,118,101,100
34.1,-3.6562,117,102,100
34.125,-3.6562,116,101,99
34.15,-3.6562,114,102,99
34.175,-3.6562,52,38,36
34.2,-3.6562,115,98,97
34.225,-3.6562,114,98,97
34.25,-3.6562,49,36,34
34.275,-3.6562,49,34,33
34.3,-3.6562,47,34,32
34.325,-3.6562,45,34,31
34.35,-3.6562,38,40,31
34.375,-3.6562,45,30,29
34.4,-3.6562,40,34,29
34.425,-3.6562,32,40,28
34.45,-3.6562,102,98,92
31.175,-3.6187000000000005,34,26,41
31.2,-3.6187000000000005,35,25,43
31.275,-3.6187000000000005,54,29,29
31.3,-3.6187000000000005,62,22,22
31.325,-3.6187000000000005,57,28,28
31.35,-3.6187000000000005,57,32,32
31.375,-3.6187000000000005,54,35,35
31.4,-3.6187000000000005,54,37,37
31.425,-3.6187000000000005,68,25,25
31.45,-3.6187000000000005,85,10,10
31.475,-3.6187000000000005,81,13,13
31.5,-3.6187000000000005,78,19,19
31.525,-3.6187000000000005,72,27,27
31.55,-3.6187000000000005,64,36,36
31.575,-3.6187000000000005,57,45,45
31.6,-3.6187000000000005,57,47,47
31.625,-3.6187000000000005,65,41,41
31.65,-3.6187000000000005,63,45,45
31.675,-3.6187000000000005,66,43,43
31.7,-3.6187000000000005,65,46,46
31.725,-3.6187000000000005,65,48,48
31.75,-3.6187000000000005,65,50,50
31.775,-3.6187000000000005,65,52,52
31.8,-3.6187000000000005,68,50,50
31.825,-3.6187000000000005,67,54,54
31.85,-3.6187000000000005,69,53,53
31.875,-3.6187000000000005,67,56,56
31.9,-3.6187000000000005,68,58,58
31.925,-3.6187000000000005,68,60,60
31.95,-3.6187000000000005,67,61,61
31.975,-3.6187000000000005,69,64,64
32,-3.6187000000000005,70,65,65
32.025,-3.6187000000000005,71,64,65
32.05,-3.6187000000000005,67,61,70
32.075,-3.6187000000000005,66,59,73
32.1,-3.6187000000000005,60,53,81
32.125,-3.6187000000000005,58,52,84
32.15,-3.6187000000000005,59,53,86
32.175,-3.6187000000000005,64,57,82
32.2,-3.6187000000000005,69,62,79
32.225,-3.6187000000000005,77,70,73
32.25,-3.6187000000000005,75,67,77
32.275,-3.6187000000000005,78,69,76
32.3,-3.6187000000000005,80,71,74
32.325,-3.6187000000000005,84,75,75
32.35,-3.6187000000000005,84,76,76
32.375,-3.6187000000000005,85,76,76
32.4,-3.6187000000000005,87,76,76
32.425,-3.6187000000000005,87,77,77
32.45,-3.6187000000000005,88,77,77
32.475,-3.6187000000000005,89,78,78
32.5,-3.6187000000000005,89,78,78
32.525,-3.6187000000000005,90,79,79
32.55,-3.6187000000000005,91,81,80
32.575,-3.6187000000000005,92,82,81
32.6,-3.6187000000000005,93,83,82
32.625,-3.6187000000000005,93,85,83
32.65,-3.6187000000000005,93,85,83
32.675,-3.6187000000000005,96,84,83
32.7,-3.6187000000000005,96,85,84
32.725,-3.6187000000000005,97,85,85
32.75,-3.6187000000000005,98,85,85
32.775,-3.6187000000000005,99,85,85
32.8,-3.6187000000000005,100,86,86
32.825,-3.6187000000000005,100,88,86
32.85,-3.6187000000000005,100,88,87
32.875,-3.6187000000000005,103,88,88
32.9,-3.6187000000000005,104,89,89
32.925,-3.6187000000000005,105,89,89
32.95,-3.6187000000000005,105,90,90
32.975,-3.6187000000000005,107,91,91
33,-3.6187000000000005,107,91,91
33.025,-3.6187000000000005,108,91,91
33.05,-3.6187000000000005,107,93,92
33.075,-3.6187000000000005,108,93,92
33.1,-3.6187000000000005,110,93,93
33.125,-3.6187000000000005,110,94,93
33.15,-3.6187000000000005,110,95,94
33.175,-3.6187000000000005,110,97,95
33.2,-3.6187000000000005,111,97,95
33.225,-3.6187000000000005,111,99,96
33.25,-3.6187000000000005,110,100,96
33.275,-3.6187000000000005,112,98,96
33.3,-3.6187000000000005,112,100,97
33.325,-3.6187000000000005,112,101,97
33.35,-3.6187000000000005,112,102,97
33.375,-3.6187000000000005,113,103,99
33.4,-3.6187000000000005,114,102,99
33.425,-3.6187000000000005,115,103,99
33.45,-3.6187000000000005,114,104,99
33.475,-3.6187000000000005,115,105,101
33.5,-3.6187000000000005,116,104,100
33.525,-3.6187000000000005,117,103,100
33.55,-3.6187000000000005,110,57,47
33.575,-3.6187000000000005,120,104,102
33.6,-3.6187000000000005,118,104,101
33.625,-3.6187000000000005,118,105,101
33.65,-3.6187000000000005,122,103,102
33.675,-3.6187000000000005,122,104,103
33.7,-3.6187000000000005,122,104,103
33.725,-3.6187000000000005,122,104,103
33.75,-3.6187000000000005,120,104,102
33.775,-3.6187000000000005,113,54,45
33.8,-3.6187000000000005,122,104,103
33.825,-3.6187000000000005,122,104,103
33.85,-3.6187000000000005,121,106,103
33.875,-3.6187000000000005,115,110,102
33.9,-3.6187000000000005,118,106,102
33.925,-3.6187000000000005,115,50,42
33.95,-3.6187000000000005,121,104,103
33.975,-3.6187000000000005,120,103,102
34,-3.6187000000000005,119,104,102
34.025,-3.6187000000000005,120,103,102
34.05,-3.6187000000000005,119,104,102
34.075,-3.6187000000000005,117,102,100
34.1,-3.6187000000000005,117,102,100
34.125,-3.6187000000000005,116,101,99
34.15,-3.6187000000000005,115,101,99
34.175,-3.6187000000000005,51,39,36
34.2,-3.6187000000000005,49,39,35
34.225,-3.6187000000000005,50,37,35
34.25,-3.6187000000000005,51,35,34
34.275,-3.6187000000000005,49,35,33
34.3,-3.6187000000000005,48,35,33
34.325,-3.6187000000000005,46,35,32
34.35,-3.6187000000000005,40,39,31
34.375,-3.6187000000000005,45,32,30
34.4,-3.6187000000000005,43,33,30
34.425,-3.6187000000000005,39,36,29
34.45,-3.6187000000000005,40,32,28
34.6,-3.6187000000000005,94,99,89
31.175,-3.581199999999999,40,32,35
31.2,-3.581199999999999,49,24,27
31.275,-3.581199999999999,60,21,21
31.3,-3.581199999999999,61,22,22
31.325,-3.581199999999999,59,26,26
31.35,-3.581199999999999,53,33,33
31.375,-3.581199999999999,54,36,36
31.4,-3.581199999999999,53,37,37
31.425,-3.581199999999999,58,33,33
31.45,-3.581199999999999,61,33,33
31.475,-3.581199999999999,60,34,34
31.5,-3.581199999999999,67,30,30
31.525,-3.581199999999999,65,33,33
31.55,-3.581199999999999,59,41,41
31.575,-3.581199999999999,57,44,44
31.6,-3.581199999999999,62,42,42
31.625,-3.581199999999999,63,42,42
31.65,-3.581199999999999,60,46,46
31.675,-3.581199999999999,64,45,45
31.7,-3.581199999999999,68,43,43
31.725,-3.581199999999999,67,46,46
31.75,-3.581199999999999,67,48,48
31.775,-3.581199999999999,68,49,49
31.8,-3.581199999999999,67,52,52
31.825,-3.581199999999999,66,54,54
31.85,-3.581199999999999,67,54,54
31.875,-3.581199999999999,69,54,54
31.9,-3.581199999999999,70,56,56
31.925,-3.581199999999999,66,60,60
31.95,-3.581199999999999,68,61,61
31.975,-3.581199999999999,69,63,63
32,-3.581199999999999,69,63,63
32.025,-3.581199999999999,70,64,64
32.05,-3.581199999999999,72,66,66
32.075,-3.581199999999999,74,66,66
32.1,-3.581199999999999,74,67,67
32.125,-3.581199999999999,75,66,67
32.15,-3.581199999999999,76,69,69
32.175,-3.581199999999999,77,69,69
32.2,-3.581199999999999,78,70,70
32.225,-3.581199999999999,79,71,71
32.25,-3.581199999999999,80,72,72
32.275,-3.581199999999999,82,72,72
